ngram,freq
CHAP,0.00016155622415249635
HAPT,0.0001460372765122319
APTE,0.00014683311998096342
PTER,0.00014762896344969493
TERI,0.0002144798148231417
ERIW,5.968826015486318e-06
RIWE,3.9792173436575454e-07
IWEL,2.387530406194527e-06
WELL,0.00033703970900779407
ELLP,7.560512952949336e-06
LLPR,2.108985192138499e-05
LPRI,1.830439978082471e-05
PRIN,0.0011842150814724854
RINC,0.0012291802374558157
INCE,0.0013039895235165777
NCES,0.0005678343149399317
CESO,6.287163402978922e-05
ESOG,6.366747749852073e-06
SOGE,1.989608671828773e-06
OGEN,1.9896086718287726e-05
GENO,8.356356421680845e-06
ENOA,6.764669484217827e-06
NOAA,1.1937652030972635e-06
OAAN,7.958434687315091e-07
AAND,0.00015280194599644973
ANDL,0.00031555193535204334
NDLU,3.581295609291791e-06
DLUC,3.979217343657546e-06
LUCC,6.366747749852073e-06
UCCA,7.958434687315091e-07
CCAA,3.9792173436575454e-07
CAAR,3.9792173436575454e-07
AARE,4.775060812389054e-06
AREN,9.112407716975778e-05
RENO,0.00016354583282432512
ENOW,0.0001173869116378976
NOWJ,3.1833738749260363e-06
OWJU,3.581295609291791e-06
WJUS,3.979217343657546e-06
JUST,0.0002670054837594213
USTF,1.4325182437167164e-05
STFA,1.1539730296606882e-05
TFAM,4.775060812389054e-06
FAMI,0.00010067419879453589
AMIL,0.00011579522470043457
MILY,6.167786882669196e-05
ILYE,6.366747749852073e-06
LYES,6.764669484217827e-06
YEST,7.878850340441939e-05
ESTA,0.0002693930141656158
STAT,0.00017031050230854295
TATE,0.00015041441559025522
ATES,9.510329451341534e-05
TESO,2.108985192138499e-05
ESOF,0.0002757597619154679
SOFT,0.000440897281677256
OFTH,0.0020437260277025152
FTHE,0.0019466331245172712
THEB,0.0006545812530316663
HEBU,5.531112107683988e-05
EBUO,7.958434687315091e-07
BUON,1.2733495499704145e-05
UONA,1.3529338968435654e-05
ONAP,8.197187727934543e-05
NAPA,0.0001241515811221154
APAR,0.00010266380746636468
PART,0.0003422126915545489
ARTE,0.0001591686937463018
RTES,1.31314172340699e-05
TESB,4.775060812389054e-06
ESBU,4.974021679571932e-05
SBUT,0.00021129644094821566
BUTI,0.00019856294544851153
UTIW,9.948043359143863e-06
TIWA,1.9100243249556216e-05
IWAR,1.5916869374630182e-06
WARN,9.550121624778108e-06
ARNY,1.5916869374630182e-06
RNYO,2.7854521405602817e-06
NYOU,0.00011539730296606881
YOUI,4.735268638952479e-05
OUIF,2.387530406194527e-06
UIFY,1.1937652030972635e-06
IFYO,6.247371229542346e-05
FYOU,0.00011778483337226334
YOUD,7.640097299822486e-05
OUDO,5.610696454557139e-05
UDON,3.342542568672338e-05
DONT,0.0003382334742108914
ONTT,3.302750395235763e-05
NTTE,1.1539730296606882e-05
TTEL,2.467114753067678e-05
TELL,0.0002116943626825814
ELLM,4.775060812389055e-05
LLME,5.0536060264450824e-05
LMET,6.764669484217827e-06
METH,0.0004309492383181122
ETHA,0.000504166837441411
THAT,0.0032904148214704244
HATT,0.0006788544788279773
ATTH,0.0012701661760954885
TTHI,0.00019896086718287727
THIS,0.0011304956473331086
HISM,0.00022522370165101708
ISME,4.058801690530696e-05
SMEA,2.5069069265042537e-05
MEAN,0.00028570780527461176
EANS,6.645292963908101e-05
ANSW,0.0001715042675116402
NSWA,1.2733495499704145e-05
SWAR,2.108985192138499e-05
WARI,1.1539730296606882e-05
ARIF,1.1937652030972635e-06
RIFY,7.958434687315091e-06
YOUS,0.00016394375455869086
OUST,5.7698651483034405e-05
USTI,6.167786882669196e-05
STIL,0.00031515401361767757
TILL,0.00038797369100661066
ILLT,0.00012932456366887023
LLTR,8.356356421680845e-06
LTRY,4.3771390780233e-06
TRYT,2.5864912733774044e-05
RYTO,8.993031196666053e-05
YTOD,2.467114753067678e-05
TODE,7.321759912329884e-05
ODEF,1.3529338968435654e-05
DEFE,4.894437332698781e-05
EFEN,3.1833738749260365e-05
FEND,3.2231660483626115e-05
ENDT,4.297554731150149e-05
NDTH,0.0014392829132009342
DTHE,0.0025005401787544014
THEI,0.0008308605813556955
HEIN,0.00016832089363671418
EINF,6.685085137344676e-05
INFA,6.326955576415497e-05
NFAM,9.948043359143863e-06
AMIE,1.1937652030972635e-06
MIES,2.7058677936871307e-05
IESA,7.95843468731509e-05
ESAN,0.0003991154995688518
SAND,0.0015912890157286524
ANDH,0.0008014143730126296
NDHO,0.00010465341613819345
DHOR,2.2283617124482253e-05
HORR,3.700672129601517e-05
ORRO,0.00010226588573199892
RROR,4.894437332698781e-05
RORS,8.435940768553996e-05
ORSP,1.2733495499704145e-05
RSPE,2.5864912733774044e-05
SPER,0.00016235206762122784
PERP,2.4273225796311027e-05
ERPE,3.2231660483626115e-05
RPET,2.62628344681398e-05
PETR,6.366747749852073e-06
ETRA,7.44113643263961e-05
TRAT,5.172982546754809e-05
RATE,0.00013887468529364834
ATED,0.000329081274320479
TEDB,0.00010624510307565646
EDBY,0.0003386313959452571
DBYT,0.00017031050230854295
BYTH,0.00036171085653847085
YTHA,0.00019577749330795124
HATA,0.0002968496138368529
ATAN,0.00015001649385588947
TANT,0.00025228237958788835
ANTI,7.759473820132214e-05
NTIC,2.5069069265042537e-05
TICH,1.1141808562241127e-05
ICHR,2.0691930187019237e-05
CHRI,2.825244313996857e-05
HRIS,2.546699099940829e-05
RIST,7.083006871710431e-05
ISTI,0.00012494742459084692
STIR,2.904828660870008e-05
