ngram,freq
CHA,0.0009713269535868069
HAP,0.0005515195238309358
APT,0.00027098470110307885
PTE,0.00022880499726030885
TER,0.0024571667097085343
ERI,0.001129699803864377
RIW,9.152199890412355e-06
IWE,1.7906478046458953e-05
WEL,0.0003788214911161983
ELL,0.0009259638758691108
LLP,7.281967738893308e-05
LPR,4.297554731150149e-05
PRI,0.001416999296076452
RIN,0.002241891051416661
INC,0.001656946101899002
NCE,0.0025323739175036617
CES,0.0009944064141800206
ESO,0.0009609809884932973
SOG,2.3477382327579517e-05
OGE,0.00015160818079335247
GEN,0.00046517050747356707
ENO,0.0007520720779512761
NOA,3.979217343657545e-05
OAA,1.1937652030972635e-06
AAN,0.00016076038068376484
AND,0.010797208340280383
NDL,0.0003991154995688518
DLU,7.560512952949336e-06
LUC,3.859840823347819e-05
UCC,5.093398199881658e-05
CCA,3.302750395235763e-05
CAA,1.5916869374630182e-06
AAR,9.152199890412355e-06
ARE,0.0011949589683003608
REN,0.0010393715701633509
NOW,0.001121741369177062
OWJ,6.366747749852073e-06
WJU,5.570904281120563e-06
JUS,0.0002670054837594213
UST,0.0007982309991377036
STF,6.605500790471526e-05
TFA,6.12799470923262e-05
FAM,0.00015479155466827853
AMI,0.00033385633513286807
MIL,0.0005841491060489276
ILY,0.0002920745530244638
LYE,8.356356421680846e-05
YES,0.0005869345581894879
EST,0.0020270133148591538
STA,0.0012860830454701187
TAT,0.0005562945846433249
ATE,0.0012956331670948968
TES,0.0004747206290983452
SOF,0.0012510659328459322
OFT,0.0022454723470259528
FTH,0.0022848665987281625
THE,0.019824460806101892
HEB,0.0007675910255915405
EBU,0.0003529565783824243
BUO,1.3529338968435654e-05
UON,2.0691930187019237e-05
ONA,0.0009056698674164574
NAP,0.0004524370119738629
APA,0.00028570780527461176
PAR,0.0005833532625801962
ART,0.000896517667526045
RTE,0.00029804337903995015
ESB,0.0001305183288719675
SBU,0.00034380437849201195
BUT,0.0016525689628209786
UTI,0.0004942187940822671
TIW,3.461919088982064e-05
IWA,9.152199890412354e-05
WAR,0.0005320213588470138
ARN,0.00010067419879453589
RNY,6.764669484217827e-06
NYO,0.00024671147530676784
YOU,0.0021587254089342183
OUI,6.12799470923262e-05
UIF,3.1833738749260363e-06
IFY,8.435940768553996e-05
FYO,0.00011778483337226334
OUD,0.00017787101526149228
UDO,6.167786882669196e-05
DON,0.0009430745104468382
ONT,0.0017795059960836544
NTT,0.0004779040029732712
TTE,0.0008396148595117421
TEL,0.00041980742975587104
LLM,0.0001488227286527922
LME,7.36155208576646e-05
MET,0.0008634901635736873
ETH,0.0028813512785424286
THA,0.004643348718313989
HAT,0.004398228929944685
ATT,0.0021272895919193235
TTH,0.002746057888858072
THI,0.0028403653399027558
HIS,0.004291983826869028
ISM,0.0003326625699297708
SME,0.0001679229719023484
MEA,0.00048626035939495203
EAN,0.0023931013104756477
ANS,0.0006545812530316663
NSW,0.00029088078782136655
SWA,0.00032271452657062693
ARI,0.00037762772591310107
RIF,8.435940768553996e-05
OUS,0.0011356686298798634
STI,0.000977295779602293
TIL,0.0004790977681763685
ILL,0.0013903385398739464
LLT,0.0006466228183443512
LTR,2.3079460593213764e-05
TRY,0.00020811306707328964
RYT,0.00037126097816324896
YTO,0.00047830192470763695
TOD,0.0003414168480858174
ODE,0.00024989484918169384
DEF,0.0001241515811221154
EFE,0.0003434064567576462
FEN,9.112407716975778e-05
END,0.0007775390689506844
NDT,0.0019024638120026724
DTH,0.003462714932450796
HEI,0.0010640427176940275
EIN,0.0011671044468947581
INF,0.00035136489144496126
NFA,0.00011181600735677703
MIE,3.06399735461631e-05
IES,0.00038479031713168466
ESA,0.001567413711666707
SAN,0.001950214420126563
NDH,0.0009566038494152739
DHO,0.00019537957157358547
HOR,0.00042060327322460253
ORR,0.00024671147530676784
RRO,0.00023954888408818424
ROR,0.00039314667355336546
ORS,0.0006545812530316663
RSP,9.868459012270712e-05
SPE,0.0006621417659846156
PER,0.0010254443094605493
ERP,0.00025944497080647195
RPE,8.31656424824427e-05
PET,0.00030242051811797346
ETR,0.0003692713694914202
TRA,0.0006788544788279773
RAT,0.0005682322366742975
TED,0.0015948703113379441
EDB,0.000653387487828569
DBY,0.0004257762557713574
BYT,0.0003824027867254901
YTH,0.001391134383342678
ATA,0.001149595890582665
TAN,0.0015980536852128703
ANT,0.0014181930612795492
NTI,0.0007850995819036337
TIC,0.0004663642726766643
ICH,0.001272553706501683
CHR,7.36155208576646e-05
HRI,5.650488627993714e-05
RIS,0.0005224712372222357
IST,0.0012685744891580255
TIR,9.351160757595231e-05
IRE,0.000500983463566485
REA,0.0019478268897203685
EAL,0.0006768648701561484
ALL,0.002365246789070045
LLY,0.0006255329664229661
LYB,0.00022721331032284585
YBE,0.0002578532838690089
BEL,0.00018861490208936765
ELI,0.0007281967738893308
LIE,0.0003621087782728366
IEV,0.00014802688518406068
EVE,0.0016473959802742238
VEH,0.0002144798148231417
EHE,0.0010274339181323782
EIS,0.0003919529083502682
ISA,0.0005467444630185467
IWI,8.077811207624818e-05
WIL,0.0004747206290983452
LLH,0.0002459156318380363
LHA,7.640097299822486e-05
HAV,0.0010345965093509618
AVE,0.0012478825589710063
VEN,0.0007369510520453774
NOT,0.0026119582643768127
OTH,0.002833998592152904
HIN,0.0018992804381277465
ING,0.00838222133441462
NGM,0.00023596758847889245
GMO,6.20757905610577e-05
MOR,0.0007094944523741404
ORE,0.0013302523579847175
RET,0.0010771741349280975
ETO,0.001303591601782212
ODO,0.0002224382495104568
DOW,0.0004341326121930382
OWI,0.00042139911669333407
WIT,0.002692736376453061
ITH,0.0029279081214632218
THY,0.0001173869116378976
HYO,9.351160757595231e-05
OUA,0.00020174631932343755
UAN,5.292359067064535e-05
NDY,0.00011698898990353184
DYO,0.00020851098880765538
UAR,0.0002602408142752035
NOL,0.00012653911152830995
OLO,0.0004106552298654587
LON,0.0006478165835474484
ONG,0.0006931796612651444
NGE,0.0007596325909042254
GER,0.0004007071865063148
ERM,0.00036608799561649416
RMY,0.0003087872658678255
MYF,6.56570861703495e-05
YFR,0.00012335573765338392
FRI,0.00021965279736989651
RIE,0.0007775390689506844
IEN,0.00039752381263138877
NDN,0.0002920745530244638
DNO,0.0012355469852056678
YFA,8.157395554497968e-05
FAI,0.00015399571119954701
AIT,0.00022562162338538282
THF,7.083006871710431e-05
HFU,3.06399735461631e-05
FUL,0.0004926271071448041
ULS,7.122799045147007e-05
LSL,8.7542781560466e-06
SLA,0.00015121025905898673
LAV,4.3771390780233e-05
VEA,0.0002654137968219583
EAS,0.001138056160286058
ASY,8.157395554497968e-05
SYO,0.0001531998677308155
OUC,0.00013012040713760174
UCA,4.934229506135356e-05
CAL,0.00042498041230262584
LYO,0.0002546699099940829
OUR,0.0011161704648959415
URS,0.0003481815175700352
RSE,0.0007413281911234007
SEL,0.0010795616653342921
ELF,0.0007942517817940461
LFB,4.934229506135356e-05
FBU,4.138386037403847e-05
UTH,0.0005157065677380178
THO,0.0014906148169341164
HOW,0.0008038019034188242
OWD,0.00019975671065160878
WDO,4.775060812389055e-05
DOY,0.00010306172920073042
OYO,0.00023556966674452668
DOI,9.709290318524411e-05
OIS,0.00014922065038715796
ISE,0.000682435774437269
SEE,0.0008686631461204421
EEI,0.0001277328767314072
